,z,dl_planck,erro_planck
70,0.51176,3225.596208931465,0.3143028651936873
71,0.64191,4076.7117021546746,0.42805056878759307
72,0.35157,2145.062743973673,0.3076253684240045
73,0.34957,2064.8570935636726,0.30083274239967206
74,0.35527,2154.4181541980106,0.3062438173682081
75,0.87217,5675.968806057938,0.35275603624668783
76,0.92624,6914.169149562527,0.29783938177877983
77,0.41957,2536.2379695279737,0.32454936885751073
78,0.89073,5273.269896979518,0.37037081220809226
79,0.48057,2760.8321265465447,0.3110792460634956
80,0.5806,3627.187448877956,0.41630738481332347
81,0.80569,5071.65846905408,0.40410368382045503
82,0.66464,4099.585987205375,0.41699816034122167
83,0.74566,4869.338878027421,0.39765644556007174
84,0.73669,4382.177856500943,0.3681833563697479
85,0.37053,1973.104104454617,0.30612868811355837
86,0.85073,5619.918273794556,0.34630879798630443
87,0.21946,1136.0043646919771,0.2816061568731718
88,0.64764,4084.88655632183,0.4174586773598205
89,0.6006,3685.0212788516383,0.4019162279821107
90,0.7607,4688.673593876413,0.39132433655433807
91,0.47057,2797.692637854643,0.3271973417144539
92,0.49737,2961.419965394364,0.3505685804083435
93,0.50736,3020.64717004684,0.33456561401203483
94,0.58728,3756.211171457348,0.36968003668019406
95,0.69915,4383.388864289026,0.40606088114949995
96,0.76108,4975.422891681496,0.41527122152147616
97,0.78805,5097.767215994426,0.36415383245700833
98,0.40547,2504.9554127725546,0.30037222538107333
99,0.80804,6272.923626660783,0.4224092353097577
100,0.58328,4051.538778252423,0.34435160065725956
101,0.72013,4903.6560444254865,0.49125652959027966
102,0.83699,5585.730782240812,0.3746305946301312
103,0.80603,5456.070834530899,0.4690365834428871
104,0.50074,3134.007273083858,0.3590881452524214
105,0.53378,2970.9818591187295,0.4294321198433896
106,0.82212,5242.277420322739,0.47260559033702787
107,0.12531,602.1157672927463,0.2844843882394144
108,0.44368,2516.6916025073456,0.3566704309047777
109,0.68366,4729.551948087714,0.7149526713746512
110,0.72668,4634.575911188342,0.4209125549993116
111,0.40455,2372.7391710726297,0.2935795993567409
112,0.69065,4330.519514599789,0.4691517126975368
113,0.57661,3425.62642440734,0.32903940978884916
114,0.72068,4584.479129744894,0.5132462172283728
115,0.55031,3308.491323147617,0.33364457997483726
116,0.84797,5598.865052860267,0.43691552139562023
117,0.43544,2287.441520809721,0.29703347699623195
118,0.30158,1638.6643292096621,0.2622644420920218
119,0.58073,3896.81689957101,0.361966376618664
120,0.34593,2037.2766143425656,0.30163864718222
121,0.33094,1748.155254859119,0.2920829190462947
122,0.44956,2778.369482144488,0.3715221047545893
123,0.29172,1515.0605851032599,0.3346807432666845
124,0.46127,2581.606227337097,0.36323279841981077
125,0.63222,4150.782719356599,0.5168152241225136
126,0.26862,1322.0260109299124,0.2746984015941897
127,0.92491,6828.416451426714,0.4888388152426359
128,0.62522,3784.687275076463,0.34607853947700506
129,0.60825,3642.00049092656,0.3375589746329271
130,0.57828,3415.5449090613247,0.3659959005314036
131,0.71963,4477.6485204264645,0.5196934554887561
132,0.7666,5437.634345014838,0.4128535071738324
133,0.36791,2162.2703842542114,0.2806851228359742
134,0.84852,5653.9244372977955,0.38810071742414637
135,0.7766,5068.039603975012,0.456717753195369
136,0.58375,3465.133729920421,0.2743530138302406
137,0.58873,3516.9808209675234,0.34550289320375654
138,0.76859,5340.230464883759,0.43484319481192557
139,0.5138,3247.0576545517292,0.3520652607187896
140,0.63771,3630.78054770101,0.5823237700181942
141,0.43487,2502.99510339783,0.30969769500769917
142,0.58375,3790.6178206248683,0.36898926115229586
143,0.66206,4322.64927707055,0.4594808553069618
144,0.62189,3699.6445461807484,0.4209125549993116
145,0.41664,2449.514417519282,0.31672057954133104
146,0.45169,2283.126632032542,0.363117669165161
147,0.73401,4962.608327761471,0.5999385459795986
148,0.74202,5477.091546789049,0.5414528846175499
149,0.34957,1713.957307508427,0.3223619130191664
150,0.51476,3339.5657626375178,0.35805198196057414
151,0.64364,4050.512716793168,0.493443985428624
152,0.47058,2608.6150767592644,0.34366082512936136
153,0.26349,1309.2723612063928,0.29450063339393845
154,0.7427,4682.84733903937,0.5039207476017469
155,0.91075,6431.614416324256,0.4228697523283565
156,0.33753,1856.6925722121111,0.2913921435183965
157,0.98377,7423.522001309212,0.3773936967417241
158,0.81369,5487.190020450347,0.3708313292266911
159,0.81773,5683.554122696714,0.32431911034821137
160,0.96075,6320.042517964668,0.409169371025042
161,0.75669,4942.310199380724,0.4105509220808384
162,0.87796,5892.912600565235,0.37589701643127793
163,0.80902,5340.599367676925,0.4301228953712878
164,0.62723,3704.076947324557,0.36380844469305923
165,0.93389,6903.351705807674,0.5086410470423847
166,0.69715,4390.661942116291,0.41895535767026665
167,0.76706,5794.020133637076,0.4571782702139678
168,0.86397,5824.3839978271,0.39800183332402084
169,0.51434,3044.317891205561,0.3160298040134328
170,0.47039,3207.007680303636,0.37071619997204136
171,0.9279,6946.723291702366,0.4671945153684919
172,0.63071,3696.9195513871587,0.37578188717662825
173,0.6157,3974.202571256981,0.3760121456859277
174,0.56475,3498.001569467636,0.3590881452524214
175,0.55775,3434.6303244440373,0.3566704309047777
176,0.73561,5010.141595798802,0.48826316896938743
177,0.26199,1311.2031986043498,0.2951914089218367
178,0.76159,4798.991713174506,0.40168596947281127
179,0.85852,6235.194423015198,0.45694801170466837
180,0.55875,4047.808891074831,0.395238731212428
181,0.48072,2726.9049482572327,0.30808588544260335
182,0.92224,6314.660409746305,0.477210760523016
183,0.47572,2660.970132919041,0.29703347699623195
184,0.8932,6333.153290293685,0.409169371025042
185,0.6319,3298.6785771194404,0.4537243925744768
186,0.73602,4916.8844250274815,0.5314366394630258
187,0.41865,2308.0754414077555,0.311309504572795
188,0.53578,3038.8551534813623,0.3375589746329271
189,0.73501,5062.3247282362545,0.4564874946860696
190,0.60987,3934.957082591912,0.38833097593344584
191,0.70198,4505.4689391944385,0.42540259593065
192,0.9833,6953.284511120704,0.3753213701580294
193,0.75905,4978.975623223325,0.395238731212428
194,0.64364,4044.8274538,0.5095620810795823
195,0.51559,3095.494238375408,0.4517671952454318
196,0.80569,4884.0488602882415,0.3456180224584062
197,0.8007,4472.084490252803,0.41584686779472463
198,0.71565,4516.375054715087,0.4933288561739743
199,0.76668,5396.845682267253,0.46189856965460563
200,0.90173,6145.539296041155,0.39397230941128125
201,0.71868,4205.619716064615,0.39362692164733215
202,0.5796,3323.379984946445,0.3216711374912682
203,0.96074,7044.497186313189,0.37428520686618216
204,0.64864,3920.3965649990496,0.4121627316459342
205,0.93675,6030.315019817472,0.3695649074255444
206,0.46156,2744.9219494205686,0.3019840349461691
207,0.67065,4395.3149473462945,0.454760555866324
208,0.24649,1312.532300825432,0.29484602115788755
209,0.63822,3837.1608077983433,0.4697273589707853
210,0.53532,3161.476806120535,0.3012932594182709
211,0.77307,5262.716797940539,0.4518823245000815
212,0.3705,2072.5737818080893,0.2862113270591599
213,0.69916,4610.94561659107,0.44393840592925204
214,0.3735,2034.0892284525146,0.2852902930219623
215,0.85298,5585.216341114761,0.393281533883383
216,0.60326,4014.3016136895994,0.37509111164873005
217,0.53433,2954.3367714756937,0.34285492034681336
218,0.40048,2177.810061903568,0.3110792460634956
219,0.3715,2119.67852554384,0.29346447010209115
220,0.83999,4909.757022672172,0.39546898972172734
221,0.53278,3146.2990561619968,0.30820101469725303
222,0.93225,6711.197196984211,0.5299399591525796
223,0.55381,3489.474267120425,0.3320327704097414
224,0.84214,5639.232493623386,0.4738720121381746
225,0.72767,4568.146255532203,0.5016181625087529
226,0.44255,2633.7224153643115,0.3078556269333039
227,0.28251,1588.2541544224946,0.29311908233814205
228,0.51961,3116.9511793684946,0.29703347699623195
229,1.0608,6659.781796164316,0.4240210448748535
230,0.26849,1365.9978003284814,0.2880533951335551
231,0.2505,1322.0868938794915,0.3025596812194176
232,0.69816,4410.420519166753,0.5459429255488882
233,0.73012,4361.943139550108,0.4861908423856927
234,0.99781,6433.391782602635,0.26548806122221347
235,0.40946,2377.9351141013517,0.29691834774158227
236,0.12679,623.1319219995747,0.3215560082366185
237,0.25577,1421.9358374458122,0.46466167176619844
238,0.08859,411.80346827941213,0.2902408509718995
239,0.11782,530.5056333966296,0.27423788457559084
240,0.18356,881.0894477422975,0.3417036278003164
241,0.14055,724.7696519929964,0.3139574774297382
242,0.15171,699.2943188585612,0.28379361271151615
243,0.094,461.1051788759836,0.28287257867431853
244,0.28631,1669.321550327508,0.39236049984618543
245,0.26318,1437.2092377637525,0.37520624090337973
246,0.14167,700.4062293425133,0.28713236109635754
247,0.16053,745.7272274082753,0.3122305386099926
248,0.1229,582.0496065521235,0.3146482529576364
249,0.1262,575.0558157676849,0.3062438173682081
250,0.17331,825.4485329380373,0.27458327233954
251,0.16448,780.4588326499584,0.29542166743113607
252,0.16018,742.2838301151368,0.30037222538107333
253,0.24488,1147.1758611377315,0.344927246930508
254,0.24805,1208.7876103852916,0.35540400910363096
255,0.27511,1445.9390941814079,0.40306752052860767
256,0.33015,1872.4921254503706,0.41193247313663484
257,0.3307,1785.5417112147834,0.3870645541322991
258,0.1604,764.2404139976858,0.2982998987973786
259,0.21861,1148.180059015387,0.35540400910363096
260,0.12005,575.0028536087591,0.281145639854573
261,0.17818,1075.647568905276,0.34216414481891516
262,0.279,1535.4299228678708,0.35148961444554105
263,0.18562,961.0146317744494,0.344927246930508
264,0.06641,304.5229301737067,0.3071648514054057
265,0.25769,1385.1601859244595,0.37497598239408036
266,0.27946,1385.0326138316457,0.36795309786044855
267,0.2655,1253.6606661435108,0.3456180224584062
268,0.18478,914.2184887048081,0.28920468768005214
269,0.05715,261.4508150242541,0.2928888238288427
270,0.32601,1662.1109092709385,0.3831501594742092
271,0.10902,525.3152395538175,0.28287257867431853
272,0.20299,1061.7444512118082,0.364268961711658
273,0.37949,2058.2114979252974,0.36726232233255035
274,0.21198,1056.4039100871887,0.32915453904349884
275,0.21327,1103.0367954134158,0.36012430854426875
276,0.14393,713.0992833645979,0.3062438173682081
277,0.25218,1316.9218396300582,0.4166527725772726
278,0.25641,1384.0761975691705,0.4487738346245395
279,0.2186,1205.5910077295343,0.43403729002937763
280,0.07883,392.59069324409677,0.32708221245980423
281,0.08328,431.28067645181545,0.31326670190184
282,0.17008,862.5415005348189,0.29242830681024384
283,0.23643,1151.622125092128,0.37589701643127793
284,0.30538,1452.3122480803258,0.5011576454901541
285,0.08286,388.66908685224996,0.2889744291707528
286,0.18905,844.8507617732463,0.31936855239827416
287,0.08162,387.43602472800234,0.2860961978045102
288,0.25626,1371.7658912798186,0.4178040651237696
289,0.12631,635.4040812391186,0.356555301650128
290,0.1028,522.8173602753977,0.37831473077892175
291,0.1244,604.8950073978863,0.2776917622150819
292,0.37003,2388.5261479267187,0.4227546230737068
293,0.20192,918.7344467800931,0.3102733412809477
294,0.18004,1053.1494371885792,0.3761272749405774
295,0.16163,818.8040837107103,0.34515750543980744
296,0.22644,1151.9138499084136,0.37071619997204136
297,0.29649,1496.1667534826377,0.37900550630681995
298,0.24999,1337.3035577469857,0.35241064848273873
299,0.14864,740.6789461900507,0.29081649724514796
300,0.14711,693.7452139421242,0.28402387122081557
301,0.2149,1337.7347229720394,0.38752507115089785
302,0.14462,704.887809761032,0.3676077100964994
303,0.13226,744.4919393732697,0.3529862947559872
304,0.2195,1219.2983890297555,0.3559796553768795
305,0.38447,2328.8954907769107,0.39017304400784103
306,0.1742,902.0279610399982,0.30278993972871704
307,0.17772,844.6756992439215,0.3278881172423521
308,0.29911,1548.6383150737433,0.3456180224584062
309,0.1187,596.6917043465213,0.3543678458117836
310,0.17685,858.8948525991838,0.29012572171724976
311,0.24526,1448.9052965088672,0.4793982163613604
312,0.1959,990.033750367272,0.3208652327087203
313,0.24832,1274.4124337818523,0.3513744851908914
314,0.30617,1743.4520198298399,0.4175738066144702
315,0.24616,1310.3279353529422,0.3466541857502536
316,0.13527,757.5651713505222,0.30739510991470514
317,0.21028,1032.8565309827097,0.35344681177458603
318,0.23603,1309.001065326104,0.3296150560620977
319,0.17831,914.2605909915195,0.3071648514054057
320,0.22043,1120.9597015271672,0.40168596947281127
321,0.31468,1778.36130471782,0.40801807847854493
322,0.1846,991.630782946325,0.30348071525661524
323,0.2611,1338.813244317445,0.36530512500350537
324,0.18122,847.793338899716,0.2886290414068036
325,0.38003,1961.1463320192547,0.3928210168647842
326,0.1846,919.453986241621,0.2951914089218367
327,0.20824,1039.7525640095096,0.32408885183891195
328,0.17746,897.945544760219,0.3432003081107625
329,0.31555,1695.7428712262283,0.3996136428891166
330,0.24954,1316.8005522317728,0.3331840629562384
331,0.20324,1037.9585244879058,0.32132574972731914
332,0.12347,588.7894233481868,0.28287257867431853
333,0.20314,1034.5941061450062,0.32316781780171433
334,0.15352,813.8043369905574,0.28770800736960606
335,0.33398,1874.9081633675178,0.41262324866453304
336,0.19582,981.1151907271147,0.3110792460634956
337,0.24943,1262.9320945584407,0.3786601185428708
338,0.1549,778.0723817721156,0.29081649724514796
339,0.15625,764.8389559788785,0.33606229432248097
340,0.15819,706.9195624893589,0.3309966071178941
341,0.309,1771.2505577061504,0.4993155774157588
342,0.24828,1291.8735306078745,0.36565051276745447
343,0.18484,889.5082900874584,0.33042096084464556
344,0.18353,971.5832074866383,0.3331840629562384
345,0.18212,916.0728247277749,0.3630025399105113
346,0.17675,877.1825831880592,0.34308517885611284
347,0.17748,794.9869507082923,0.32500988587610957
348,0.0718,307.9073103033214,0.3347958725213343
349,0.13796,658.5215625252066,0.2872474903510072
350,0.16941,952.8619831242559,0.34930215860719677
351,0.24527,1071.420619207172,0.3846468397846553
352,0.14406,706.8544557898203,0.28747774886030664
353,0.25163,1357.5630222056736,0.3826896424556104
354,0.03743,173.844117618375,0.3145331237029867
355,0.27716,1828.6896210213456,0.5192329384701573
356,0.28712,1378.3515533004045,0.38936713922529315
357,0.19845,1018.6617522847613,0.3659959005314036
358,0.16031,796.5444206857106,0.34308517885611284
359,0.21053,1226.6481268903558,0.3931664046287333
360,0.23753,1227.2696658752573,0.34907190009789735
361,0.15499,821.3532879500763,0.3176416135785286
362,0.0939,474.1437170154743,0.39017304400784103
363,0.15253,800.0368661726353,0.3075102391693548
364,0.25693,1382.9930575134258,0.37900550630681995
365,0.21231,1112.0645584906401,0.34607853947700506
366,0.24583,1155.8194541233674,0.3473449612781518
367,0.13679,690.1921254105292,0.30106300090897153
368,0.32529,1849.3537829061333,0.46258934518250383
369,0.10643,505.9061978768006,0.2819515446371209
370,0.4008,2224.1803522427217,0.41492583375752706
371,0.1891,962.2324526300222,0.34619366873165475
372,0.19731,939.809866266072,0.3044017492938128
373,0.12783,628.5212998468029,0.34999293413509497
374,0.12291,594.3605829675848,0.2839087419661659
375,0.12687,637.7493138093229,0.2847146467487138
376,0.21311,1050.1951299255127,0.37509111164873005
377,0.21075,1074.9790488200804,0.33836487941547505
378,0.26826,1526.370626954465,0.3977715748147214
379,0.20431,1044.4075435842744,0.33237815817369054
380,0.26991,1390.5288377714726,0.33836487941547505
381,0.24162,1208.2310712765404,0.39546898972172734
382,0.2908,1358.9391171008,0.3832652887288589
383,0.35306,1775.6198849852924,0.3948933434484788
384,0.28509,1608.6071694831066,0.40145571096351185
385,0.21929,1048.0451679879193,0.39926825512516756
386,0.17537,862.0451246166948,0.33364457997483726
387,0.23517,1215.0104130477248,0.3817686084184128
388,0.15298,769.0064810967609,0.29841502805202835
389,0.20982,1166.675290872017,0.4107811805901378
390,0.29121,1548.424377562443,0.3916697243182872
391,0.31353,1780.3279088537276,0.39017304400784103
392,0.13672,682.4015427521314,0.30808588544260335
393,0.29532,1738.44117618375,0.48929933226123473
394,0.30369,1531.9690801992233,0.3569006894140771
395,0.20532,1077.2338702850375,0.3571309479233765
396,0.12175,567.8714043968371,0.27182017022794713
397,0.17424,857.7880663729213,0.30037222538107333
398,0.24862,1338.3200981369203,0.3682984856243976
399,0.2453,1285.8194770957189,0.3708313292266911
400,0.13816,717.6290320547699,0.3152238992308849
401,0.24288,1234.7811756439821,0.3166054502866813
402,0.24237,1327.1194067483168,0.3959295067403262
403,0.31437,1439.9917369273292,0.3615058596000652
404,0.2754,1498.6492476390056,0.39834722108796994
405,0.30004,1479.3808750984522,0.41181734388198504
406,0.21735,1160.8871394042148,0.4067516566773982
407,0.20311,1001.5669843020977,0.33514126028528335
408,0.19005,927.2994453149108,0.4034129082925568
409,0.29003,1446.3719806819188,0.39869260885191904
410,0.22796,1129.457776623716,0.3924756291008351
